134.87
140.26
136.67
142.08
128.26
118.97
127.96
130.37
136.07
135.78
139.37
124.07
108.5
110.34
110.98
112.68
104.28
92.3
103.15
110.27
107.31
104.58
101.28
109.66
101.54
101.32
105.82
107.17
112.65
103.45
97.76
104.33
110.89
120.56
115.77
107.03
105.26
118.19
107.09
105
113.4
115.85
144.18
137.58
121.67
137.27
120.18
122.88
109.08
120.48
92.28
56.28
48.18
40.08
14.28
8.58
-2.83
78.48
3.48
-96.71
19.06
19.36
-77.23
-0.74
1.65
1.36
-58.94
-67.34
-93.13
-85.62
-153.12
-143.51
-70.03
-133.61
-85.92
-186.73
-91.62
-172.61
-156.43
-127.33
-42.44
-85.03
36.38
20.87
34.94
-32.23
-91.64
-73.63
-13.93
-33.14
30.03
50.82
20.55
29.4
32.34
9.75
-5.21
1.08
14.88
27.77
40.67
36.17
40.07
39.47
39.77
39.77
38.87
45.47
55.37
44.57
41.87
42.47
50.87
40.67
42.16
46.37
55.66
38.56
44.57
46.07
51.56
61.37
59.87
76.11
79.37
60.16
68.64
62.66
76.67
65.56
69.48
78.46
86.27
82.07
67.98
72.83
70.05
143.49
180.25
190.48
166.71
184.34
183.35
186.88
85.38
